Customer ID,recency,frequency,monetary,segment
15493,25,4,2313.1800000000003,loyal_customers
15494,114,3,2480.82,at_Risk
15495,15,1,246.5,new_customers
15496,267,1,146.14000000000001,hibernating
15497,18,7,7395.1900000000005,loyal_customers
15498,2,19,12723.18,champions
15499,359,1,161.59999999999997,hibernating
15501,40,2,402.49999999999994,about_to_sleep
15502,4,5,3608.54,champions
15503,362,1,120.06000000000002,hibernating
15504,156,3,371.02,at_Risk
15506,17,3,1060.77,potential_loyalists
15509,16,1,166.50999999999996,promising
15512,26,2,210.57999999999998,potential_loyalists
15513,1,18,12992.330000000002,champions
15514,15,7,2459.09,champions
15515,23,1,171.80999999999997,promising
15518,15,7,2276.4900000000002,champions
15519,19,2,344.61,potential_loyalists
15521,36,8,4106.49,loyal_customers
15523,24,15,16947.980000000003,loyal_customers
15524,242,1,151.4,hibernating
15525,9,2,469.78000000000003,potential_loyalists
15527,30,15,3145.86,loyal_customers
15529,2,2,1116.72,potential_loyalists
15530,148,1,311.36999999999995,hibernating
15532,12,6,2190.9700000000003,champions
15534,361,1,162.25,hibernating
15535,40,2,551.42,about_to_sleep
15536,45,1,259.09,need_attention
15538,173,6,3358.4,cant_loose
15540,11,1,247.38,new_customers
15542,148,3,918.4499999999999,at_Risk
15543,95,1,114.98,hibernating
15544,8,12,4615.72,champions
15545,7,1,135.32999999999998,new_customers
15546,242,2,1079.1,at_Risk
15547,12,12,5199.55,champions
15548,231,1,158.08999999999997,hibernating
15549,57,5,652.7,loyal_customers
15550,14,8,1643.17,champions
15551,30,6,1274.0200000000002,loyal_customers
15552,259,1,162.39999999999998,hibernating
15555,1,22,7307.18,champions
15558,275,1,214.13000000000002,hibernating
15559,204,1,1109.3999999999999,hibernating
15560,33,2,153.51999999999998,potential_loyalists
15561,19,4,1133.8,loyal_customers
15562,60,2,538.83,about_to_sleep
15563,150,3,1466.56,at_Risk
15564,99,2,70.74000000000001,at_Risk
15566,28,2,227.87000000000003,potential_loyalists
15569,26,5,2210.64,loyal_customers
15570,5,14,5145.52,champions
15571,22,10,3401.2,loyal_customers
15572,16,3,1515.8100000000004,potential_loyalists
15573,254,3,599.7299999999999,at_Risk
15574,8,3,816.45,potential_loyalists
15575,255,1,30.1,hibernating
15577,359,2,139.09999999999997,at_Risk
15579,19,3,953.9000000000001,potential_loyalists
15580,12,8,1381.1899999999998,champions
15581,2,26,4114.620000000001,champions
15583,12,1,107.86000000000001,new_customers
15584,35,2,552.3900000000002,potential_loyalists
15586,228,3,1139.1,at_Risk
15587,28,3,608.4000000000001,potential_loyalists
15588,313,1,579.6,hibernating
15590,18,5,1496.6,loyal_customers
15591,218,3,217.9,at_Risk
15595,123,1,357.6,hibernating
15596,1,5,1723.4500000000003,champions
15597,211,1,238.8,hibernating
15598,63,1,307.34,need_attention
15599,81,1,488.31999999999994,hibernating
15600,64,4,1199.31,loyal_customers
15601,8,17,8183.5599999999995,champions
15602,4,8,1932.6399999999999,champions
15603,284,1,40.0,hibernating
15605,9,5,738.57,champions
15606,26,8,2310.83,loyal_customers
15607,179,8,1604.21,cant_loose
15608,51,1,692.3,need_attention
15611,19,13,1405.83,loyal_customers
15613,246,1,433.72,hibernating
15614,73,4,3147.36,at_Risk
15615,26,24,10974.23,loyal_customers
15616,74,1,317.11,hibernating
15617,32,3,828.5500000000001,potential_loyalists
15620,45,1,389.18,need_attention
15622,63,8,4143.05,loyal_customers
15623,29,7,2136.02,loyal_customers
15625,12,5,1702.1399999999999,champions
15626,57,1,391.71999999999997,need_attention
15627,93,2,566.9,at_Risk
15628,2,9,2782.0200000000004,champions
15629,86,4,2240.9000000000005,at_Risk
15630,280,1,295.05,hibernating
15631,278,1,596.6700000000001,hibernating
15633,145,13,4352.46,cant_loose
15634,19,1,311.1,promising
15635,31,1,100.35,promising
15636,73,2,719.82,at_Risk
15637,49,4,574.23,loyal_customers
15638,14,6,2265.2,champions
15639,87,2,639.7599999999998,at_Risk
15640,8,15,11441.92,champions
15641,32,8,3458.3500000000004,loyal_customers
15642,365,1,105.78000000000003,hibernating
15645,50,2,443.1600000000001,about_to_sleep
15646,8,3,526.97,potential_loyalists
15647,51,1,169.0,need_attention
15649,3,3,1354.35,potential_loyalists
15650,157,2,553.88,at_Risk
15651,56,2,612.7599999999999,about_to_sleep
15652,23,4,1082.6,loyal_customers
15658,8,4,1399.3700000000001,champions
15659,22,2,226.04000000000002,potential_loyalists
15660,1,7,1212.1300000000003,champions
15661,15,6,906.1500000000001,champions
15662,297,2,283.73,at_Risk
15664,85,3,867.5999999999999,at_Risk
15665,47,3,1773.1100000000001,about_to_sleep
15666,108,2,632.9399999999999,at_Risk
15670,192,1,152.15,hibernating
15672,361,1,45.300000000000004,hibernating
15673,87,5,3533.7700000000004,at_Risk
15674,53,8,4501.630000000001,loyal_customers
15675,40,1,218.35,need_attention
15677,57,2,648.4000000000001,about_to_sleep
15678,31,2,1541.1900000000003,potential_loyalists
15680,2,8,3173.9,champions
15681,15,9,1563.5400000000004,champions
15682,235,2,318.23999999999995,at_Risk
15683,109,1,330.78999999999996,hibernating
15684,183,3,173.95000000000002,at_Risk
15685,86,1,55.98,hibernating
15686,56,1,90.0,need_attention
15688,54,1,190.57,need_attention
15689,253,1,266.93,hibernating
15691,30,3,434.5,potential_loyalists
15693,295,1,37.5,hibernating
15694,1,12,4331.41,champions
15695,233,2,721.0599999999998,at_Risk
15696,59,5,1170.1100000000004,loyal_customers
15697,325,1,246.75,hibernating
15698,260,1,46.2,hibernating
15702,112,2,140.39,at_Risk
15704,138,2,1524.3400000000001,at_Risk
15708,5,3,1014.48,potential_loyalists
15709,225,1,194.59999999999997,hibernating
15710,53,1,898.8699999999999,need_attention
15711,192,2,420.25,at_Risk
15712,15,7,2400.0499999999997,champions
15713,2,3,654.09,potential_loyalists
15714,89,3,453.92999999999995,at_Risk
15715,191,5,658.0200000000001,at_Risk
15716,5,8,1938.0000000000002,champions
15717,57,4,456.70000000000005,loyal_customers
15718,176,1,293.79,hibernating
15719,17,18,5177.450000000001,loyal_customers
15720,186,1,143.19,hibernating
15722,81,6,3035.54,cant_loose
15723,47,3,744.55,about_to_sleep
15724,36,1,92.6,promising
15726,26,1,321.91,promising
15727,23,8,4266.55,loyal_customers
15728,15,2,544.6,potential_loyalists
15729,36,2,107.55000000000001,potential_loyalists
15730,17,2,605.7,potential_loyalists
15731,189,1,125.3,hibernating
15732,8,9,1387.9499999999998,champions
15734,72,2,923.8499999999999,at_Risk
15735,57,1,327.68,need_attention
15736,71,2,1815.7200000000005,about_to_sleep
15738,8,26,8560.55,champions
15741,94,2,208.62,at_Risk
15742,255,1,156.86999999999998,hibernating
15747,11,6,1588.57,champions
15748,85,2,465.45,at_Risk
15750,2,12,4331.711,champions
15751,96,11,1380.44,cant_loose
15752,8,3,1570.16,potential_loyalists
15754,129,6,2579.0400000000004,cant_loose
15755,15,11,3628.87,champions
15757,22,4,2225.94,loyal_customers
15759,147,4,577.8900000000001,at_Risk
15760,266,2,13916.34,at_Risk
15761,78,1,143.05,hibernating
15764,70,2,1223.11,about_to_sleep
15765,302,1,370.63,hibernating
15766,92,2,516.0,at_Risk
15768,112,31,14979.259999999998,cant_loose
15769,7,21,32451.6,champions
15770,248,1,321.45000000000005,hibernating
15771,240,3,1006.54,at_Risk
15772,54,1,280.88,need_attention
15773,45,1,138.83999999999997,need_attention
15774,54,5,1059.14,loyal_customers
15775,267,1,45.6,hibernating
15777,32,3,715.5,potential_loyalists
15778,67,1,307.95,need_attention
15779,99,2,124.08000000000001,at_Risk
15782,66,1,1399.3600000000001,need_attention
15784,103,2,848.3299999999999,at_Risk
15785,15,11,3640.96,champions
15786,53,2,3582.62,about_to_sleep
15788,144,1,221.83000000000004,hibernating
15789,67,5,1610.7099999999998,loyal_customers
15791,165,3,1995.6499999999999,at_Risk
15792,35,2,933.8399999999999,potential_loyalists
15793,14,5,1433.96,champions
15794,372,2,777.0000000000001,at_Risk
15795,66,7,1369.8600000000001,loyal_customers
15796,10,9,2464.27,champions
15797,217,2,613.6800000000001,at_Risk
15798,128,3,1535.37,at_Risk
15799,54,1,540.15,need_attention
15800,89,5,543.5,at_Risk
15803,81,3,1513.8400000000004,at_Risk
15805,21,13,4660.75,loyal_customers
15807,44,2,913.6199999999999,about_to_sleep
15808,5,18,14674.960000000001,champions
15809,95,2,758.6700000000002,at_Risk
15810,22,4,1607.0600000000002,loyal_customers
15811,1,2,1671.9,potential_loyalists
15812,71,7,3400.33,loyal_customers
15814,29,2,689.1100000000001,potential_loyalists
15816,178,2,144.15,at_Risk
15817,56,3,2766.4,about_to_sleep
15818,224,1,340.5,hibernating
15819,67,6,2029.3400000000001,loyal_customers
15822,129,4,954.59,at_Risk
15823,8,3,3882.17,potential_loyalists
15824,89,2,890.94,at_Risk
15826,204,1,943.9700000000001,hibernating
15827,8,16,1957.9799999999998,champions
15828,11,1,1108.82,new_customers
15833,373,1,80.4,hibernating
15834,12,3,1539.2399999999998,potential_loyalists
15837,121,1,385.03,hibernating
15838,3,16,40519.92,champions
15841,22,5,1518.3500000000001,loyal_customers
15842,29,2,548.8,potential_loyalists
15845,172,3,714.5100000000001,at_Risk
15846,21,1,107.01000000000002,promising
15847,64,3,433.3,about_to_sleep
15848,257,1,139.94,hibernating
15850,12,4,819.8699999999999,champions
15851,162,1,109.73,hibernating
15852,162,1,96.55000000000001,hibernating
15854,12,9,2609.16,champions
15855,112,1,340.48,hibernating
15856,1,26,17832.77,champions
15857,66,1,273.48,need_attention
15858,3,9,2521.52,champions
15859,68,1,438.4599999999999,need_attention
15860,4,10,1528.0,champions
15861,92,4,1236.4299999999998,at_Risk
15862,9,10,2095.41,champions
15863,253,3,289.85999999999996,at_Risk
15864,17,1,244.44000000000003,promising
15865,49,2,1353.79,about_to_sleep
15867,5,17,5251.3099999999995,champions
15868,219,1,94.53,hibernating
15869,262,1,174.02,hibernating
15870,32,3,508.52,potential_loyalists
15871,73,1,33.099999999999994,hibernating
15872,14,2,434.75,potential_loyalists
15873,135,4,313.91999999999996,at_Risk
15874,23,14,6878.879999999999,loyal_customers
15875,282,1,111.72,hibernating
15876,45,2,1449.1399999999999,about_to_sleep
15878,197,2,330.7699999999999,at_Risk
15879,40,4,1157.3000000000002,loyal_customers
15880,5,1,343.28,new_customers
15882,4,6,979.6199999999999,champions
15884,68,2,249.70000000000002,about_to_sleep
15885,19,12,1572.4699999999998,loyal_customers
15886,52,3,871.78,about_to_sleep
15887,42,3,1027.15,about_to_sleep
15888,36,2,260.85,potential_loyalists
15889,5,7,1359.41,champions
15890,30,5,535.65,loyal_customers
15892,305,1,128.2,hibernating
15893,117,1,305.28000000000003,hibernating
15894,5,1,156.73999999999995,new_customers
15898,3,22,4207.43,champions
15899,4,1,56.25,new_customers
15900,49,3,549.29,about_to_sleep
15901,87,4,339.34,at_Risk
15902,16,1,145.01000000000005,promising
15903,14,5,3813.0800000000004,champions
15905,179,1,114.69000000000001,hibernating
15906,10,3,987.9500000000002,potential_loyalists
15908,126,2,764.57,at_Risk
15910,36,7,1449.62,loyal_customers
15911,259,8,1702.3400000000001,cant_loose
15912,72,7,810.0799999999999,cant_loose
15913,170,1,6.300000000000001,hibernating
15914,14,2,205.98999999999998,potential_loyalists
15915,37,1,429.21,need_attention
15916,2,7,1899.08,champions
15917,242,4,437.5299999999999,at_Risk
15918,267,1,248.64999999999995,hibernating
15919,4,1,270.72,new_customers
15920,60,5,404.14,loyal_customers
15921,32,3,466.08,potential_loyalists
15922,9,1,369.50000000000006,new_customers
15923,8,1,127.08000000000001,new_customers
15924,367,1,102.82000000000001,hibernating
15926,178,1,134.44,hibernating
15927,283,1,123.38999999999999,hibernating
15928,292,1,293.53000000000003,hibernating
15929,280,1,594.0,hibernating
15931,64,1,239.89999999999998,need_attention
15934,53,2,2190.66,about_to_sleep
15936,15,2,282.78999999999996,potential_loyalists
15938,92,4,330.2299999999999,at_Risk
15939,10,1,2945.38,new_customers
15941,273,1,405.0,hibernating
15943,285,2,271.28999999999996,at_Risk
15944,29,3,1839.1399999999999,potential_loyalists
15945,1,4,646.2700000000001,champions
15946,138,3,2304.18,at_Risk
15948,60,1,553.85,need_attention
15950,11,6,5415.2,champions
15951,17,1,304.95,promising
15953,5,11,2010.17,champions
15954,225,1,190.74999999999997,hibernating
15955,8,9,4242.1,champions
15956,187,2,617.6,at_Risk
15957,56,2,501.21000000000004,about_to_sleep
15958,39,3,388.64000000000004,about_to_sleep
15959,318,3,579.4900000000002,at_Risk
15960,10,4,410.95,champions
15961,15,1,451.28999999999996,new_customers
15962,85,1,295.83,hibernating
15964,299,1,272.96,hibernating
15965,3,10,2167.45,champions
15966,86,1,426.53000000000003,hibernating
15967,15,10,2622.7700000000004,champions
15968,24,1,418.04999999999995,potential_loyalists
15969,61,2,460.9500000000001,about_to_sleep
15970,234,1,703.2199999999998,hibernating
15971,21,6,1702.98,loyal_customers
15972,92,5,1810.27,at_Risk
15973,2,3,680.62,potential_loyalists
15976,46,4,1315.6999999999998,loyal_customers
15978,68,2,2180.6400000000003,about_to_sleep
15979,238,1,329.21999999999997,hibernating
15980,126,4,4194.82,at_Risk
15981,37,13,5954.289999999999,loyal_customers
15982,241,1,324.51,hibernating
15983,1,6,2483.8,champions
15984,4,21,5921.65,champions
15985,72,5,1572.8600000000001,at_Risk
15986,17,1,186.3,potential_loyalists
15987,4,2,230.85000000000002,potential_loyalists
15988,187,2,612.0600000000002,at_Risk
15989,11,2,372.51,potential_loyalists
15990,130,5,1217.94,at_Risk
15991,170,1,150.55,hibernating
15992,32,2,854.6099999999999,potential_loyalists
15994,47,2,775.1099999999999,about_to_sleep
15995,50,1,696.1900000000002,need_attention
15996,2,2,626.2199999999999,potential_loyalists
15998,29,11,5218.37,loyal_customers
15999,371,1,20.4,hibernating
16001,17,1,583.39,potential_loyalists
16002,261,1,169.20999999999998,hibernating
16003,17,5,2878.46,loyal_customers
16004,110,5,2146.39,at_Risk
16005,11,6,1820.83,champions
16006,23,1,245.77,potential_loyalists
16007,19,3,1373.2000000000003,potential_loyalists
16008,18,12,4905.35,loyal_customers
16010,12,8,1316.56,champions
16011,2,14,2517.75,champions
16012,37,2,1574.5,about_to_sleep
16013,7,39,20315.840000000004,champions
16014,44,2,467.89,about_to_sleep
16016,2,4,1025.18,champions
16017,53,4,1341.9499999999998,loyal_customers
16018,32,2,289.23,potential_loyalists
16019,17,18,13679.61,loyal_customers
16021,31,2,532.25,potential_loyalists
16024,47,2,232.96,about_to_sleep
16027,93,9,1113.74,cant_loose
16028,231,1,82.2,hibernating
16029,8,47,41184.3,champions
16032,92,6,1970.45,cant_loose
16033,5,8,2019.73,champions
16034,30,3,491.02,potential_loyalists
16035,196,1,217.73000000000002,hibernating
16036,60,2,1797.92,about_to_sleep
16037,180,2,654.3199999999999,at_Risk
16039,59,2,456.4,about_to_sleep
16040,66,4,1103.35,loyal_customers
16042,15,3,1067.8499999999997,potential_loyalists
16043,15,4,1082.6000000000001,champions
16044,71,1,340.84,need_attention
16045,52,4,2094.23,loyal_customers
16046,198,1,235.78000000000003,hibernating
16047,318,1,107.14,hibernating
16048,9,4,818.79,champions
16049,11,3,787.89,potential_loyalists
16050,19,2,162.8,potential_loyalists
16051,317,1,188.44,hibernating
16053,49,4,2122.8900000000003,loyal_customers
16054,54,3,1327.98,about_to_sleep
16057,155,3,1591.73,at_Risk
16058,42,1,62.7,need_attention
16059,3,7,1757.91,champions
16060,36,3,541.95,potential_loyalists
16061,67,1,89.65,need_attention
16062,15,4,1709.83,champions
16064,361,1,111.0,hibernating
16065,1,8,2010.5300000000002,champions
16067,198,3,3395.2900000000004,at_Risk
16068,229,1,122.93,hibernating
16069,53,1,457.7,need_attention
16071,163,3,750.5600000000002,at_Risk
16072,64,3,3744.57,about_to_sleep
16074,26,1,265.24999999999994,potential_loyalists
16075,138,2,736.9300000000001,at_Risk
16077,261,1,2300.4,hibernating
16078,305,1,283.79,hibernating
16080,21,2,385.4000000000001,potential_loyalists
16081,2,4,1653.28,champions
16082,306,1,106.75,hibernating
16083,18,2,1033.8,potential_loyalists
16085,16,7,1362.02,loyal_customers
16086,3,6,1743.6000000000001,champions
16087,25,5,1739.9199999999998,loyal_customers
16088,211,2,1437.43,at_Risk
16089,22,2,271.44,potential_loyalists
16090,260,1,205.91000000000003,hibernating
16092,140,3,770.0799999999999,at_Risk
16094,11,7,2617.33,champions
16095,92,1,447.05000000000007,hibernating
16096,52,3,1264.35,about_to_sleep
16098,9,8,2442.47,champions
16099,53,4,841.3000000000001,loyal_customers
16100,98,1,582.64,hibernating
16101,70,3,1938.46,about_to_sleep
16103,25,16,4762.07,loyal_customers
16104,54,8,2476.25,loyal_customers
16105,74,4,2049.23,at_Risk
16108,70,3,1393.42,about_to_sleep
16109,334,1,327.6,hibernating
16110,158,1,481.78999999999996,hibernating
16111,64,1,562.48,need_attention
16115,33,4,907.1700000000001,loyal_customers
16117,38,2,422.19,about_to_sleep
16118,288,1,4376.249999999999,hibernating
16119,30,6,1297.45,loyal_customers
16120,58,2,1747.77,about_to_sleep
16121,26,3,609.98,potential_loyalists
16122,2,3,316.92,potential_loyalists
16124,54,3,1523.4900000000002,about_to_sleep
16125,3,14,4298.3,champions
16126,15,11,8359.029999999999,champions
16127,362,1,145.05999999999997,hibernating
16128,16,6,1920.8300000000002,loyal_customers
16129,43,3,1396.05,about_to_sleep
16130,58,4,987.48,loyal_customers
16131,11,6,6450.88,champions
16132,180,2,664.1999999999999,at_Risk
16133,12,23,8403.220000000001,champions
16134,59,3,1527.2500000000002,about_to_sleep
16135,219,1,301.90000000000003,hibernating
16136,299,1,237.42,hibernating
16137,316,1,422.70000000000005,hibernating
16138,14,3,910.35,potential_loyalists
16139,358,2,475.73999999999995,at_Risk
16140,7,2,832.4200000000001,potential_loyalists
16141,53,1,335.54,need_attention
16143,5,7,2485.8899999999994,champions
16145,24,8,3005.95,loyal_customers
16146,84,1,212.25000000000003,hibernating
16147,36,4,2023.91,loyal_customers
16148,72,1,310.3,hibernating
16149,65,1,141.7,need_attention
16150,8,6,2342.57,champions
16153,56,6,3309.26,loyal_customers
16155,17,5,796.9,loyal_customers
16156,18,11,3096.1399999999994,loyal_customers
16158,158,9,628.32,cant_loose
16159,106,3,884.59,at_Risk
16161,4,25,7256.24,champions
16163,1,5,1992.9799999999998,champions
16165,141,1,79.9,hibernating
16166,64,2,435.8300000000001,about_to_sleep
16167,50,5,1386.1199999999997,loyal_customers
16168,5,40,6848.87,champions
16170,31,14,4983.950000000001,loyal_customers
16172,109,3,744.3399999999999,at_Risk
16174,127,4,1237.1999999999998,at_Risk
16175,107,3,798.8499999999999,at_Risk
16176,57,4,2052.69,loyal_customers
16177,72,7,1915.3600000000001,cant_loose
16178,37,1,414.70000000000005,need_attention
16180,114,5,5995.69,at_Risk
16182,74,5,3354.0,at_Risk
16183,30,3,739.1,potential_loyalists
16185,200,1,115.30999999999999,hibernating
16186,8,15,5019.17,champions
16188,44,1,105.80000000000001,need_attention
16190,30,7,2508.47,loyal_customers
16191,11,11,10507.500000000002,champions
16192,371,1,351.3,hibernating
16193,46,1,315.98,need_attention
16194,11,1,308.59999999999997,potential_loyalists
16195,359,1,323.25,hibernating
16196,124,1,93.3,hibernating
16197,105,9,2016.71,cant_loose
16198,73,1,629.3600000000001,hibernating
16199,28,7,942.75,loyal_customers
16200,18,10,4562.830000000001,loyal_customers
16201,51,1,248.65000000000003,need_attention
16202,53,8,2136.72,loyal_customers
16203,8,3,521.64,potential_loyalists
16204,16,2,538.5300000000001,potential_loyalists
16205,32,3,1069.23,potential_loyalists
16206,23,9,2065.26,loyal_customers
16208,30,8,2776.1899999999996,loyal_customers
16209,18,4,1884.16,loyal_customers
16210,4,19,17403.210000000003,champions
16211,57,2,543.5699999999999,about_to_sleep
16212,254,2,603.37,at_Risk
16214,71,1,975.5000000000001,need_attention
16218,9,7,1355.29,champions
16219,136,1,40.8,hibernating
16221,3,7,1370.65,champions
16222,357,1,498.5000000000001,hibernating
16223,10,2,1102.3500000000001,potential_loyalists
16224,23,1,321.24,potential_loyalists
16225,38,10,1771.0900000000001,loyal_customers
16226,14,2,417.04999999999995,potential_loyalists
16227,130,2,713.0000000000002,at_Risk
16228,21,3,890.8099999999998,potential_loyalists
16229,17,4,1857.26,loyal_customers
16231,15,4,1078.22,champions
16232,56,3,1722.0899999999997,about_to_sleep
16233,2,7,1429.03,champions
16234,112,3,333.18,at_Risk
16235,11,4,1186.3999999999999,champions
16237,73,1,136.65,hibernating
16238,58,1,63.66,need_attention
16239,18,4,1078.0,loyal_customers
16241,5,4,1721.44,champions
16242,17,7,3871.19,loyal_customers
16244,8,1,1056.6299999999999,potential_loyalists
16246,95,2,827.25,at_Risk
16250,9,2,401.94,potential_loyalists
16251,148,1,128.31,hibernating
16252,18,1,295.09000000000003,potential_loyalists
16253,56,5,3626.2900000000004,loyal_customers
16254,14,3,985.1399999999999,potential_loyalists
16255,1,8,2286.89,champions
16256,129,2,876.9399999999999,at_Risk
16258,23,10,6739.01,loyal_customers
16259,46,3,361.9399999999999,about_to_sleep
16261,22,2,312.62,potential_loyalists
16262,14,1,755.1500000000002,potential_loyalists
16263,59,1,351.01,need_attention
16264,74,2,837.5300000000001,at_Risk
16265,22,3,1488.17,potential_loyalists
16266,59,7,896.0600000000001,loyal_customers
16267,227,1,186.65999999999997,hibernating
16269,73,1,717.57,hibernating
16271,93,5,2033.7800000000004,at_Risk
16273,284,2,336.03999999999996,at_Risk
16274,9,1,357.94999999999993,potential_loyalists
16275,110,2,1591.24,at_Risk
16276,115,2,1818.79,at_Risk
16277,369,1,188.68999999999997,hibernating
16278,116,2,551.46,at_Risk
16279,21,6,4195.5,loyal_customers
16280,361,1,238.05,hibernating
16281,59,2,1361.96,about_to_sleep
16282,123,2,1139.2800000000002,at_Risk
16283,54,3,2833.01,about_to_sleep
16284,29,1,205.79999999999998,potential_loyalists
16285,282,1,176.89999999999998,hibernating
16286,113,2,328.95,at_Risk
16287,12,4,864.4800000000001,champions
16288,106,1,129.85000000000002,hibernating
16289,98,1,136.31,hibernating
16290,100,4,2069.3,at_Risk
16291,318,1,117.72,hibernating
16292,16,4,951.51,loyal_customers
16293,3,6,2408.9599999999996,champions
16294,112,1,126.05000000000001,hibernating
16296,262,4,1313.67,at_Risk
16298,33,4,487.5,loyal_customers
16299,113,1,193.64999999999998,hibernating
16300,66,3,1392.43,about_to_sleep
16301,372,1,107.33,hibernating
16303,28,4,2567.6399999999994,loyal_customers
16304,330,1,381.66,hibernating
16306,3,2,560.55,potential_loyalists
16307,65,3,1194.92,about_to_sleep
16308,42,3,2560.0,about_to_sleep
16310,50,2,460.08,about_to_sleep
16312,68,1,171.14999999999998,need_attention
16314,25,3,1491.4000000000003,potential_loyalists
16315,172,1,176.34,hibernating
16316,16,5,2806.0,loyal_customers
16317,186,2,850.86,at_Risk
16320,89,4,4590.53,at_Risk
16321,262,2,230.90000000000003,at_Risk
16323,213,1,146.16,hibernating
16325,60,9,3003.26,loyal_customers
16326,19,10,1716.0300000000002,loyal_customers
16327,5,11,6887.120000000001,champions
16328,199,1,310.83,hibernating
16329,63,4,1703.0700000000002,loyal_customers
16330,60,4,382.42,loyal_customers
16331,68,6,2037.7000000000003,loyal_customers
16332,67,4,417.2100000000001,loyal_customers
16334,128,1,277.47999999999996,hibernating
16335,187,7,2774.0000000000005,cant_loose
16336,56,4,3517.6899999999996,loyal_customers
16340,75,2,976.99,at_Risk
16341,73,3,1878.9199999999998,at_Risk
16343,43,1,316.59000000000003,need_attention
16344,145,3,741.3200000000002,at_Risk
16345,119,1,623.3299999999999,hibernating
16346,21,1,224.51000000000008,potential_loyalists
16347,24,9,2621.7599999999998,loyal_customers
16348,66,1,328.77,need_attention
16350,10,5,1137.42,champions
16351,47,12,3176.13,loyal_customers
16353,5,16,3323.75,champions
16354,15,3,733.71,champions
16355,11,1,416.35,potential_loyalists
16356,12,3,204.1,champions
16357,17,1,209.48999999999998,potential_loyalists
16358,30,1,892.1500000000002,potential_loyalists
16359,12,7,946.83,champions
16362,73,1,212.16999999999996,hibernating
16365,3,7,1766.78,champions
16366,218,3,1220.8299999999997,at_Risk
16367,19,1,557.91,potential_loyalists
16368,71,1,142.78,need_attention
16369,72,4,1111.1499999999999,at_Risk
16371,84,1,157.20000000000002,hibernating
16372,45,3,960.68,loyal_customers
16373,18,2,309.49,potential_loyalists
16374,38,3,1298.42,loyal_customers
16375,106,2,104.0,at_Risk
16377,253,1,632.28,hibernating
16381,31,2,258.7,potential_loyalists
16382,44,2,353.1,about_to_sleep
16383,32,5,2306.48,loyal_customers
16384,65,2,774.4499999999999,about_to_sleep
16385,2,3,474.71999999999997,champions
16386,23,1,785.39,potential_loyalists
16387,31,4,824.19,loyal_customers
16388,289,1,186.05,hibernating
16390,172,3,467.50000000000006,at_Risk
16391,36,4,1103.61,loyal_customers
16392,49,2,541.86,about_to_sleep
16393,5,11,2515.4500000000003,champions
16395,29,9,2050.9500000000003,loyal_customers
16396,112,1,137.8,hibernating
16397,264,1,127.88000000000001,hibernating
16399,25,1,233.25,potential_loyalists
16400,31,8,2855.5099999999998,loyal_customers
16401,15,11,2750.83,champions
16402,5,1,211.8,potential_loyalists
16406,86,2,389.61,at_Risk
16407,25,4,694.7200000000001,loyal_customers
16408,227,1,231.92999999999998,hibernating
16409,16,7,3680.1600000000003,loyal_customers
16410,370,1,130.32,hibernating
16411,5,3,695.54,champions
16412,29,4,495.3999999999999,loyal_customers
16413,11,1,266.78,potential_loyalists
16414,67,3,433.46,loyal_customers
16415,219,2,509.09000000000003,at_Risk
16416,26,6,1921.48,loyal_customers
16417,128,1,35.7,hibernating
16418,44,2,426.66999999999996,about_to_sleep
16419,213,2,515.19,at_Risk
16420,32,1,75.0,potential_loyalists
16421,12,3,526.27,champions
16422,5,59,28967.07,champions
16424,18,1,309.5,potential_loyalists
16428,49,3,660.28,loyal_customers
16430,17,6,817.0899999999999,loyal_customers
16433,44,1,200.26000000000002,need_attention
16434,82,5,1219.4900000000002,at_Risk
16435,148,3,1011.57,at_Risk
16436,304,3,329.34,at_Risk
16437,17,2,301.24999999999994,potential_loyalists
16439,358,1,310.7,hibernating
16440,129,1,216.3,hibernating
16441,53,3,653.2299999999999,loyal_customers
16442,240,2,282.6799999999999,at_Risk
16443,156,1,162.24,hibernating
16444,26,13,3001.91,loyal_customers
16445,22,3,372.22,loyal_customers
16447,226,2,516.13,at_Risk
16448,107,1,178.98000000000002,hibernating
16450,220,2,1193.81,at_Risk
16451,197,2,746.1800000000001,at_Risk
16452,266,2,332.17,at_Risk
16453,166,2,251.70999999999998,at_Risk
16454,242,2,24.05,at_Risk
16455,7,6,2543.1899999999996,champions
16456,9,9,4704.54,champions
16458,11,12,2232.6000000000004,champions
16459,365,1,71.78999999999999,hibernating
16461,226,2,1463.8000000000002,at_Risk
16465,56,2,746.24,about_to_sleep
16466,19,8,2235.13,loyal_customers
16467,144,7,2869.16,cant_loose
16468,106,2,712.62,at_Risk
16469,150,1,178.48,hibernating
16470,32,7,1696.2100000000003,loyal_customers
16471,29,3,966.03,loyal_customers
16472,70,2,789.5999999999998,about_to_sleep
16473,10,1,154.72,potential_loyalists
16476,67,1,350.35,need_attention
16477,7,5,1825.5600000000002,champions
16481,318,1,453.38,hibernating
16485,68,4,1931.03,loyal_customers
16486,173,1,134.36,hibernating
16487,213,2,209.4,at_Risk
16489,16,2,303.70000000000005,potential_loyalists
16490,72,1,205.41000000000003,hibernating
16491,49,1,801.6600000000001,need_attention
16492,176,1,385.56,hibernating
16493,80,3,780.4600000000002,at_Risk
16496,67,3,731.2499999999999,loyal_customers
16497,49,17,3729.59,loyal_customers
